Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1694,025390625;406,260122877359;9;306,7242;False;1694,025;44,65057;542,3839;38,55882;156368,5
