Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1898,27673339844;633,876942750812;10;335,5215;False;1898,277;45,02402;607,97;57,89709;384211,4
