Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;5,59743070602417;0,922312011476606;9;323,0209;False;1302,163;38,25449;420,3511;50,37688;300424,5
