Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1189,55102539063;403,700695216656;10;337,6526;False;1189,551;66,45695;376,934;17,56549;111395,8
