Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1610,74633789063;542,961987236142;9;352,5966;False;1610,746;43,32859;510,2048;11,18589;28679,99
