Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2247,97875976563;497,326682427525;10;375,2938;False;2247,979;54,46195;721,6823;22,68485;482802
